,mean_b,var_b,skew_b,kurt_b,entr_b,mean_g,var_g,skew_g,kurt_g,entr_g,mean_r,var_r,skew_r,kurt_r,entr_r,major_axis_length,minor_axis_length,area,perimeter,roundness,aspect_ratio,class,class_int
134,217.15070971333148,5774.834369799674,-2.4845335123550454,4.246349861375345,4.540315953880434,197.81923183968829,4889.865597294705,-2.3871767662641648,3.980373358442823,5.297532301299399,223.74422488171444,252.39436200008225,0.6949290694468601,-0.633137649413928,5.324683030110971,210.89295959472656,46.682533264160156,7379.5,451.5462440252304,0.45481243771853697,4.5175988715384605,bas,
135,202.8041065482797,6258.025443735594,-2.140646961756243,2.678825844174396,5.009986143830874,181.43840177580466,5053.950238215195,-2.0991943209388935,2.591341752132908,5.181446693367214,212.86533481317056,366.6296640295945,1.227817203250075,0.4229509615589211,5.184894523503432,184.26217651367188,39.29636764526367,5589.0,397.8233743906021,0.44377555928969054,4.689038390953692,bas,
136,217.58160749506902,5588.8481232542235,-2.523863276179548,4.503559503122435,4.816650453389426,200.83814102564102,4844.831666563938,-2.4390700477419287,4.265602021755695,5.458149324716979,227.82137573964496,235.0150608292339,0.29250476576309636,-0.7558719693577376,5.429529324829418,219.00901794433594,51.76850128173828,8324.5,473.8061292171478,0.4659793515017651,4.230545843937595,bas,
137,217.34133878385285,5155.164785739594,-2.6524152895722146,5.1813442951940125,4.895897577627083,197.53487480838018,4415.535957994036,-2.4705970551453564,4.64598743683622,5.581454574146109,218.80314256515075,380.26771112581724,0.5475512737569097,-0.9748066558955744,5.674631715376542,200.03907775878906,54.28564453125,8034.0,452.10764503479004,0.493921566566766,3.684935114726967,bas,
138,212.92768668160906,5337.538595250186,-2.5392407045228187,4.552002485446878,4.79703944324249,200.5590421139554,4823.097758572839,-2.450004235214421,4.297068094068243,5.282533683349275,225.0155715465377,242.86327056221035,0.5906287774135458,-0.5750007122861254,5.268875232972831,233.3948516845703,50.8674201965332,8675.5,488.055908203125,0.4576834717315024,4.588297397092629,bas,
139,217.5453787120454,6371.5572500818025,-2.3427661843572616,3.536238563056333,4.329359817783342,197.21604938271605,5399.037239914812,-2.200516974839148,3.181322076562852,5.33778933553812,224.87237237237238,306.14604018432846,0.5196406145401666,-1.1507036089361065,5.3476995532791936,184.41392517089844,45.427093505859375,6155.5,393.34523260593414,0.49994867072135335,4.05955809493099,bas,
140,212.66437454279443,5823.503156576616,-2.3759753135709,3.802704162834993,5.086413574636831,199.2867593269934,5154.131082914278,-2.338193285623377,3.706247118647533,5.445895744766734,229.12011704462327,211.79405763077753,0.326213881964595,-0.692159255632486,5.388674262073477,200.50985717773438,45.875518798828125,7006.5,437.3696219921112,0.46027115607504115,4.370737648919108,bas,
141,220.10949628406277,5058.369017995651,-2.7298700096106856,5.592157454526346,4.671116248372099,208.4693641618497,4671.80215805979,-2.5831692114388978,5.128850276283062,5.437290656462097,233.6878612716763,217.0302325026372,0.1111172167130682,-1.1892506105053988,5.263695385664985,196.62783813476562,44.31131362915039,6252.0,422.5096662044525,0.44010422208609895,4.437418393423867,bas,
142,221.5001309929264,5692.411121282291,-2.5786775704299476,4.702507578882185,4.289065154517888,206.01545716531308,5002.61490385833,-2.5009404825482346,4.477256061510072,5.212407146412587,233.05986376735657,155.82887637651535,0.3839903935563171,-0.8223380243796901,5.125429355284422,207.16868591308594,50.8634147644043,7820.0,444.4163006544113,0.49754991589573955,4.073039273369209,bas,
143,203.97393332418713,5464.860618374481,-2.3503664249464347,3.666435188495444,5.065961613050122,198.68308409932774,5221.310457438531,-2.3170172902554773,3.582123409997683,5.272906773394698,216.9840856084511,311.1112846660145,0.9669483237907844,0.11286208737385195,5.3225901378296205,227.80062866210938,44.530311584472656,7499.5,476.4335460662842,0.4151810354334409,5.115630691915965,bas,
